ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,Outlet,OutletType,OutletSales
DRF15,18.35,Low Fat,0.033,Dairy,155,OUT046,1997,Small,Tier 1,Supermarket,Type1,1225
DRF23,4.61,Low Fat,0.205,Hard Drinks,173,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,174
DRF23,4.61,Low Fat,0.122,Hard Drinks,173,OUT027,1985,Medium,Tier 3,Supermarket,Type3,7152
DRF23,4.61,Low Fat,0.123,Hard Drinks,173,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,3663
DRF23,4.61,Low Fat,0.123,Hard Drinks,172,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1570
DRF23,4.61,Low Fat,0.123,Hard Drinks,174,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2617
DRF23,4.61,Low Fat,0.000,Hard Drinks,174,OUT046,1997,Small,Tier 1,Supermarket,Type1,1221
DRF23,4.61,Low Fat,0.123,Hard Drinks,175,OUT035,2004,Small,Tier 2,Supermarket,Type1,2617
DRF23,4.61,Low Fat,0.123,Hard Drinks,175,OUT018,2009,Medium,Tier 3,Supermarket,Type2,2093
DRF25,9,Low Fat,0.039,Soft Drinks,35,OUT046,1997,Small,Tier 1,Supermarket,Type1,476
DRF25,9,Low Fat,0.039,Soft Drinks,37,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1282
DRF25,9,Low Fat,0.039,Soft Drinks,37,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,659
DRF25,9,Low Fat,0.039,Soft Drinks,36,OUT035,2004,Small,Tier 2,Supermarket,Type1,1172
DRF25,9,Low Fat,0.039,Soft Drinks,35,OUT049,1999,Medium,Tier 1,Supermarket,Type1,732
DRF25,9,Low Fat,0.068,Soft Drinks,36,OUT019,1985,Small,Tier 1,Grocery Store,Type4,73
DRF25,9,Low Fat,0.039,Soft Drinks,36,OUT013,1987,High,Tier 3,Supermarket,Type1,1099
DRF27,9,Low Fat,0.050,Dairy,152,OUT019,1985,Small,Tier 1,Grocery Store,Type4,153
DRF27,8.93,low fat,0.029,Dairy,152,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,3828
DRF27,8.93,Low Fat,0.028,Dairy,152,OUT049,1999,Medium,Tier 1,Supermarket,Type1,5053
DRF27,8.93,Low Fat,0.028,Dairy,155,OUT046,1997,Small,Tier 1,Supermarket,Type1,2603
DRF27,8.93,Low Fat,0.028,Dairy,152,OUT035,2004,Small,Tier 2,Supermarket,Type1,2144
DRF27,8.93,Low Fat,0.028,Dairy,152,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1072
DRF27,8.93,Low Fat,0.028,Dairy,153,OUT013,1987,High,Tier 3,Supermarket,Type1,1378
DRF27,8.93,Low Fat,0.029,Dairy,151,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1225
DRF36,16.1,Low Fat,0.024,Soft Drinks,189,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,3631
DRF36,16.1,Low Fat,0.024,Soft Drinks,189,OUT018,2009,Medium,Tier 3,Supermarket,Type2,5350
DRF36,16.1,Low Fat,0.024,Soft Drinks,193,OUT046,1997,Small,Tier 1,Supermarket,Type1,2866
DRF36,16.1,Low Fat,0.024,Soft Drinks,193,OUT049,1999,Medium,Tier 1,Supermarket,Type1,5350
DRF36,16.1,Low Fat,0.039,Soft Drinks,190,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,191
DRF36,16.1,Low Fat,0.023,Soft Drinks,191,OUT027,1985,Medium,Tier 3,Supermarket,Type3,9554
DRF37,17.25,Low Fat,0.000,Soft Drinks,264,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,789
DRF37,17.25,Low Fat,0.085,Soft Drinks,261,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,3156
DRF37,17.25,Low Fat,0.084,Soft Drinks,262,OUT013,1987,High,Tier 3,Supermarket,Type1,3419
DRF37,17.25,low fat,0.084,Soft Drinks,263,OUT035,2004,Small,Tier 2,Supermarket,Type1,6312
DRF37,17.25,Low Fat,0.000,Soft Drinks,261,OUT019,1985,Small,Tier 1,Grocery Store,Type4,789
DRF37,17.25,Low Fat,0.085,Soft Drinks,263,OUT018,2009,Medium,Tier 3,Supermarket,Type2,3945
DRF48,5.73,Low Fat,0.052,Soft Drinks,188,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1497
DRF49,7.27,Low Fat,0.071,Soft Drinks,114,OUT046,1997,Small,Tier 1,Supermarket,Type1,2619
DRF49,7.27,Low Fat,0.071,Soft Drinks,114,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,569
DRF49,7.27,Low Fat,0.071,Soft Drinks,112,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1139
DRF49,7.27,Low Fat,0.071,Soft Drinks,112,OUT018,2009,Medium,Tier 3,Supermarket,Type2,2277
DRF49,7.27,Low Fat,0.124,Soft Drinks,112,OUT019,1985,Small,Tier 1,Grocery Store,Type4,114
DRF49,7.27,Low Fat,0.071,Soft Drinks,114,OUT035,2004,Small,Tier 2,Supermarket,Type1,1366
DRF51,15.75,Low Fat,0.166,Dairy,37,OUT046,1997,Small,Tier 1,Supermarket,Type1,607
DRF51,15.75,Low Fat,0.167,Dairy,38,OUT018,2009,Medium,Tier 3,Supermarket,Type2,266
DRF51,15.75,Low Fat,0.166,Dairy,37,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1063
DRF60,10.8,low fat,0.052,Soft Drinks,240,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,4290
DRF60,10.8,Low Fat,0.052,Soft Drinks,237,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,5244
DRF60,10.8,Low Fat,0.052,Soft Drinks,240,OUT049,1999,Medium,Tier 1,Supermarket,Type1,3814
DRF60,10.8,Low Fat,0.000,Soft Drinks,238,OUT018,2009,Medium,Tier 3,Supermarket,Type2,5244
DRG01,14.8,Low Fat,0.045,Soft Drinks,76,OUT035,2004,Small,Tier 2,Supermarket,Type1,1531
DRG01,14.8,Low Fat,0.045,Soft Drinks,78,OUT013,1987,High,Tier 3,Supermarket,Type1,919
DRG01,14.8,Low Fat,0.045,Soft Drinks,75,OUT027,1985,Medium,Tier 3,Supermarket,Type3,2680
DRG01,14.8,Low Fat,0.079,Soft Drinks,78,OUT019,1985,Small,Tier 1,Grocery Store,Type4,230
DRG01,14.8,Low Fat,0.045,Soft Drinks,75,OUT046,1997,Small,Tier 1,Supermarket,Type1,766
DRG03,14.5,Low Fat,0.062,Dairy,154,OUT013,1987,High,Tier 3,Supermarket,Type1,1692
DRG03,14.5,Low Fat,0.062,Dairy,154,OUT027,1985,Medium,Tier 3,Supermarket,Type3,5229
DRG03,14.5,Low Fat,0.104,Dairy,155,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,308
DRG03,14.5,Low Fat,0.062,Dairy,153,OUT046,1997,Small,Tier 1,Supermarket,Type1,4922
DRG03,14.5,Low Fat,0.062,Dairy,154,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1692
DRG11,6.385,Low Fat,0.000,Hard Drinks,109,OUT046,1997,Small,Tier 1,Supermarket,Type1,1186
DRG11,6.385,Low Fat,0.084,Hard Drinks,108,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1186
DRG11,6.385,Low Fat,0.084,Hard Drinks,109,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1941
DRG11,6.385,Low Fat,0.140,Hard Drinks,109,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,108
DRG11,6.385,Low Fat,0.084,Hard Drinks,110,OUT013,1987,High,Tier 3,Supermarket,Type1,3236
DRG13,17.25,Low Fat,0.037,Soft Drinks,163,OUT035,2004,Small,Tier 2,Supermarket,Type1,5920
DRG13,17.25,Low Fat,0.037,Soft Drinks,166,OUT013,1987,High,Tier 3,Supermarket,Type1,3782
DRG13,17.25,Low Fat,0.037,Soft Drinks,164,OUT018,2009,Medium,Tier 3,Supermarket,Type2,3289
DRG13,17.25,Low Fat,0.037,Soft Drinks,166,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1809
DRG13,17.25,Low Fat,0.037,Soft Drinks,165,OUT027,1985,Medium,Tier 3,Supermarket,Type3,4111
DRG15,6.13,Low Fat,0.077,Dairy,59,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1470
DRG15,6.13,Low Fat,0.077,Dairy,62,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,796
DRG15,6.13,Low Fat,0.077,Dairy,63,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1225
DRG15,6.13,Low Fat,0.077,Dairy,62,OUT046,1997,Small,Tier 1,Supermarket,Type1,1225
DRG15,6.13,Low Fat,0.077,Dairy,59,OUT035,2004,Small,Tier 2,Supermarket,Type1,2021
DRG15,6.13,Low Fat,0.000,Dairy,60,OUT013,1987,High,Tier 3,Supermarket,Type1,1103
DRG23,8.88,Low Fat,0.087,Hard Drinks,152,OUT013,1987,High,Tier 3,Supermarket,Type1,762
DRG23,8.88,Low Fat,0.086,Hard Drinks,151,OUT027,1985,Medium,Tier 3,Supermarket,Type3,2439
DRG23,8.88,Low Fat,0.087,Hard Drinks,153,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1372
DRG23,8.88,Low Fat,0.087,Hard Drinks,153,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1220
DRG23,8.88,Low Fat,0.087,Hard Drinks,152,OUT046,1997,Small,Tier 1,Supermarket,Type1,1830
DRG23,8.88,Low Fat,0.087,Hard Drinks,154,OUT035,2004,Small,Tier 2,Supermarket,Type1,1830
DRG23,8.88,Low Fat,0.000,Hard Drinks,154,OUT018,2009,Medium,Tier 3,Supermarket,Type2,2897
DRG25,10.5,Low Fat,0.019,Soft Drinks,188,OUT035,2004,Small,Tier 2,Supermarket,Type1,2237
DRG25,10.5,Low Fat,0.019,Soft Drinks,186,OUT013,1987,High,Tier 3,Supermarket,Type1,6898
DRG27,8.895,Low Fat,0.105,Dairy,40,OUT049,1999,Medium,Tier 1,Supermarket,Type1,690
DRG27,8.895,Low Fat,0.000,Dairy,42,OUT018,2009,Medium,Tier 3,Supermarket,Type2,569
DRG27,8.895,Low Fat,0.105,Dairy,39,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,609
DRG27,8.895,Low Fat,0.184,Dairy,42,OUT019,1985,Small,Tier 1,Grocery Store,Type4,41
DRG27,8.895,Low Fat,0.105,Dairy,41,OUT046,1997,Small,Tier 1,Supermarket,Type1,690
DRG36,14.15,low fat,0.096,Soft Drinks,171,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,4107
DRG36,14.15,Low Fat,0.095,Soft Drinks,172,OUT013,1987,High,Tier 3,Supermarket,Type1,3936
DRG36,14.15,Low Fat,0.095,Soft Drinks,172,OUT027,1985,Medium,Tier 3,Supermarket,Type3,4278
DRG36,14.15,Low Fat,0.095,Soft Drinks,172,OUT035,2004,Small,Tier 2,Supermarket,Type1,3251
DRG36,14.15,Low Fat,0.095,Soft Drinks,171,OUT046,1997,Small,Tier 1,Supermarket,Type1,2396
DRG37,16.2,Low Fat,0.019,Soft Drinks,154,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1402
DRG37,16.2,Low Fat,0.019,Soft Drinks,156,OUT035,2004,Small,Tier 2,Supermarket,Type1,2025
DRG37,16.2,Low Fat,0.019,Soft Drinks,156,OUT046,1997,Small,Tier 1,Supermarket,Type1,1091
DRG37,16.2,Low Fat,0.019,Soft Drinks,157,OUT049,1999,Medium,Tier 1,Supermarket,Type1,3739
DRG37,16.2,Low Fat,0.019,Soft Drinks,155,OUT013,1987,High,Tier 3,Supermarket,Type1,1714
DRG37,16.2,Low Fat,0.034,Soft Drinks,154,OUT019,1985,Small,Tier 1,Grocery Store,Type4,312
DRG37,16.2,Low Fat,0.019,Soft Drinks,154,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1246
DRG39,14.15,Low Fat,0.042,Dairy,52,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1262
DRG39,14.15,Low Fat,0.042,Dairy,54,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1105
DRG39,14.15,Low Fat,0.042,Dairy,52,OUT046,1997,Small,Tier 1,Supermarket,Type1,579
DRG48,5.78,Low Fat,0.015,Soft Drinks,147,OUT018,2009,Medium,Tier 3,Supermarket,Type2,2333
DRG48,5.78,Low Fat,0.015,Soft Drinks,145,OUT046,1997,Small,Tier 1,Supermarket,Type1,3062
DRG48,5.78,Low Fat,0.014,Soft Drinks,144,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3062
DRG48,5.78,Low Fat,0.015,Soft Drinks,146,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2187
DRG48,5.78,Low Fat,0.015,Soft Drinks,147,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1896
DRG49,5.78,Low Fat,0.067,Soft Drinks,243,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3421
DRG49,7.81,Low Fat,0.068,Soft Drinks,246,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,7086
DRG49,7.81,Low Fat,0.113,Soft Drinks,244,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,489
DRG49,7.81,Low Fat,0.068,Soft Drinks,243,OUT018,2009,Medium,Tier 3,Supermarket,Type2,2199
DRG49,7.81,Low Fat,0.068,Soft Drinks,246,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,5376
DRG51,12.1,Low Fat,0.019,Dairy,165,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,658
DRG51,12.1,Low Fat,0.012,Dairy,166,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1480
DRG51,12.1,Low Fat,0.012,Dairy,165,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2302
DRG51,12.1,Low Fat,0.012,Dairy,165,OUT049,1999,Medium,Tier 1,Supermarket,Type1,3454
DRG51,12.1,Low Fat,0.012,Dairy,164,OUT046,1997,Small,Tier 1,Supermarket,Type1,2302
DRH01,17.5,Low Fat,0.098,Soft Drinks,175,OUT046,1997,Small,Tier 1,Supermarket,Type1,2085
DRH01,17.5,Low Fat,0.171,Soft Drinks,173,OUT019,1985,Small,Tier 1,Grocery Store,Type4,348
DRH01,17.5,Low Fat,0.098,Soft Drinks,173,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,4344
DRH01,17.5,Low Fat,0.097,Soft Drinks,173,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3649
DRH01,17.5,Low Fat,0.098,Soft Drinks,172,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2433
DRH03,17.5,Low Fat,0.061,Dairy,92,OUT019,1985,Small,Tier 1,Grocery Store,Type4,373
DRH03,17.25,Low Fat,0.059,Dairy,92,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,93
DRH03,17.25,Low Fat,0.035,Dairy,92,OUT035,2004,Small,Tier 2,Supermarket,Type1,280
DRH03,17.25,low fat,0.035,Dairy,94,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1491
DRH03,17.25,Low Fat,0.035,Dairy,92,OUT046,1997,Small,Tier 1,Supermarket,Type1,1305
DRH03,17.25,low fat,0.035,Dairy,93,OUT049,1999,Medium,Tier 1,Supermarket,Type1,932
DRH11,5.98,Low Fat,0.075,Hard Drinks,55,OUT013,1987,High,Tier 3,Supermarket,Type1,497
DRH11,5.98,Low Fat,0.076,Hard Drinks,53,OUT049,1999,Medium,Tier 1,Supermarket,Type1,332
DRH11,5.98,Low Fat,0.075,Hard Drinks,56,OUT027,1985,Medium,Tier 3,Supermarket,Type3,2597
DRH11,5.98,Low Fat,0.076,Hard Drinks,56,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,332
DRH13,8.575,Low Fat,0.024,Soft Drinks,106,OUT018,2009,Medium,Tier 3,Supermarket,Type2,959
DRH13,8.575,Low Fat,0.042,Soft Drinks,108,OUT019,1985,Small,Tier 1,Grocery Store,Type4,213
DRH13,8.575,Low Fat,0.024,Soft Drinks,106,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,959
DRH13,8.575,Low Fat,0.024,Soft Drinks,107,OUT013,1987,High,Tier 3,Supermarket,Type1,959
DRH13,8.575,Low Fat,0.024,Soft Drinks,107,OUT046,1997,Small,Tier 1,Supermarket,Type1,959
DRH15,8.775,Low Fat,0.000,Dairy,46,OUT013,1987,High,Tier 3,Supermarket,Type1,791
DRH15,8.775,Low Fat,0.110,Dairy,42,OUT046,1997,Small,Tier 1,Supermarket,Type1,1538
DRH15,8.775,Low Fat,0.192,Dairy,44,OUT019,1985,Small,Tier 1,Grocery Store,Type4,132
DRH15,8.775,Low Fat,0.110,Dairy,43,OUT018,2009,Medium,Tier 3,Supermarket,Type2,791
DRH23,14.65,Low Fat,0.171,Hard Drinks,54,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1160
DRH23,14.65,Low Fat,0.170,Hard Drinks,55,OUT013,1987,High,Tier 3,Supermarket,Type1,718
DRH23,14.65,Low Fat,0.298,Hard Drinks,56,OUT019,1985,Small,Tier 1,Grocery Store,Type4,111
DRH23,14.65,Low Fat,0.171,Hard Drinks,56,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1437
DRH23,14.65,Low Fat,0.000,Hard Drinks,55,OUT049,1999,Medium,Tier 1,Supermarket,Type1,553
DRH25,14.65,Low Fat,0.015,Soft Drinks,50,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1298
DRH25,18.7,Low Fat,0.015,Soft Drinks,51,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,935
DRH25,18.7,Low Fat,0.000,Soft Drinks,52,OUT035,2004,Small,Tier 2,Supermarket,Type1,467
DRH25,18.7,Low Fat,0.015,Soft Drinks,52,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1091
DRH25,18.7,Low Fat,0.024,Soft Drinks,53,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,52
DRH25,18.7,Low Fat,0.015,Soft Drinks,50,OUT013,1987,High,Tier 3,Supermarket,Type1,623
DRH36,16.2,Low Fat,0.000,Soft Drinks,73,OUT013,1987,High,Tier 3,Supermarket,Type1,2088
DRH36,16.2,Low Fat,0.033,Soft Drinks,74,OUT035,2004,Small,Tier 2,Supermarket,Type1,895
DRH36,16.2,Low Fat,0.033,Soft Drinks,74,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,895
DRH36,16.2,Low Fat,0.034,Soft Drinks,75,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2163
DRH36,16.2,Low Fat,0.058,Soft Drinks,73,OUT019,1985,Small,Tier 1,Grocery Store,Type4,224
DRH36,16.2,Low Fat,0.033,Soft Drinks,74,OUT046,1997,Small,Tier 1,Supermarket,Type1,1417
DRH37,17.6,Low Fat,0.042,Soft Drinks,165,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2302
DRH37,17.6,Low Fat,0.073,Soft Drinks,165,OUT019,1985,Small,Tier 1,Grocery Store,Type4,822
DRH37,17.6,Low Fat,0.042,Soft Drinks,165,OUT035,2004,Small,Tier 2,Supermarket,Type1,1645
DRH37,17.6,Low Fat,0.042,Soft Drinks,163,OUT013,1987,High,Tier 3,Supermarket,Type1,3454
DRH37,17.6,Low Fat,0.042,Soft Drinks,163,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,3125
DRH37,17.6,Low Fat,0.042,Soft Drinks,164,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1316
DRH39,20.7,Low Fat,0.093,Dairy,76,OUT013,1987,High,Tier 3,Supermarket,Type1,306
DRH39,20.7,Low Fat,0.092,Dairy,76,OUT027,1985,Medium,Tier 3,Supermarket,Type3,2450
DRH39,20.7,Low Fat,0.000,Dairy,78,OUT046,1997,Small,Tier 1,Supermarket,Type1,1608
DRH39,20.7,Low Fat,0.093,Dairy,75,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2144
DRH39,20.7,Low Fat,0.093,Dairy,78,OUT049,1999,Medium,Tier 1,Supermarket,Type1,2220
DRH39,20.7,low fat,0.000,Dairy,76,OUT019,1985,Small,Tier 1,Grocery Store,Type4,153
DRH49,20.7,Low Fat,0.043,Soft Drinks,83,OUT019,1985,Small,Tier 1,Grocery Store,Type4,165
DRH49,19.7,Low Fat,0.025,Soft Drinks,84,OUT046,1997,Small,Tier 1,Supermarket,Type1,743
DRH49,19.7,Low Fat,0.025,Soft Drinks,84,OUT018,2009,Medium,Tier 3,Supermarket,Type2,248
DRH49,19.7,Low Fat,0.025,Soft Drinks,84,OUT013,1987,High,Tier 3,Supermarket,Type1,1073
DRH51,17.6,Low Fat,0.097,Dairy,90,OUT035,2004,Small,Tier 2,Supermarket,Type1,352
DRH51,17.6,Low Fat,0.000,Dairy,89,OUT027,1985,Medium,Tier 3,Supermarket,Type3,2109
DRH51,17.6,Low Fat,0.097,Dairy,89,OUT049,1999,Medium,Tier 1,Supermarket,Type1,879
DRH51,17.6,Low Fat,0.097,Dairy,89,OUT013,1987,High,Tier 3,Supermarket,Type1,1318
DRH51,17.6,Low Fat,0.170,Dairy,90,OUT019,1985,Small,Tier 1,Grocery Store,Type4,176
DRH59,10.8,low fat,0.000,Hard Drinks,72,OUT049,1999,Medium,Tier 1,Supermarket,Type1,806
DRH59,10.8,Low Fat,0.058,Hard Drinks,75,OUT046,1997,Small,Tier 1,Supermarket,Type1,1025
DRH59,10.8,Low Fat,0.098,Hard Drinks,74,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,73
DRI01,7.97,Low Fat,0.034,Soft Drinks,174,OUT046,1997,Small,Tier 1,Supermarket,Type1,2587
DRI01,7.97,Low Fat,0.035,Soft Drinks,171,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,3104
DRI01,7.97,Low Fat,0.034,Soft Drinks,172,OUT013,1987,High,Tier 3,Supermarket,Type1,2069
DRI01,7.97,Low Fat,0.000,Soft Drinks,174,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2759
DRI01,7.97,Low Fat,0.034,Soft Drinks,173,OUT027,1985,Medium,Tier 3,Supermarket,Type3,5001
DRI01,7.97,Low Fat,0.058,Soft Drinks,172,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,517
DRI01,7.97,Low Fat,0.000,Soft Drinks,172,OUT018,2009,Medium,Tier 3,Supermarket,Type2,5691
DRI03,6.03,Low Fat,0.023,Dairy,178,OUT046,1997,Small,Tier 1,Supermarket,Type1,4782
DRI03,6.03,Low Fat,0.023,Dairy,176,OUT035,2004,Small,Tier 2,Supermarket,Type1,4250
DRI03,6.03,Low Fat,0.023,Dairy,177,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1417
DRI03,6.03,Low Fat,0.000,Dairy,175,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3719
DRI03,6.03,Low Fat,0.023,Dairy,178,OUT013,1987,High,Tier 3,Supermarket,Type1,4605
DRI03,6.03,Low Fat,0.040,Dairy,177,OUT019,1985,Small,Tier 1,Grocery Store,Type4,708
DRI03,6.03,Low Fat,0.023,Dairy,178,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1417
DRI03,6.03,Low Fat,0.000,Dairy,175,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1594
DRI11,6.03,Low Fat,0.034,Hard Drinks,113,OUT027,1985,Medium,Tier 3,Supermarket,Type3,2304
DRI11,6.03,Low Fat,0.060,Hard Drinks,116,OUT019,1985,Small,Tier 1,Grocery Store,Type4,346
DRI11,8.26,Low Fat,0.034,Hard Drinks,113,OUT049,1999,Medium,Tier 1,Supermarket,Type1,2073
DRI11,8.26,Low Fat,0.058,Hard Drinks,114,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,115
DRI11,8.26,Low Fat,0.034,Hard Drinks,116,OUT035,2004,Small,Tier 2,Supermarket,Type1,2073
DRI11,8.26,Low Fat,0.035,Hard Drinks,116,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1267
DRI11,8.26,Low Fat,0.034,Hard Drinks,117,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1613
DRI13,15.35,Low Fat,0.020,Soft Drinks,218,OUT013,1987,High,Tier 3,Supermarket,Type1,3039
DRI13,15.35,Low Fat,0.020,Soft Drinks,216,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,5426
DRI13,15.35,Low Fat,0.020,Soft Drinks,217,OUT046,1997,Small,Tier 1,Supermarket,Type1,1736
DRI13,15.35,Low Fat,0.020,Soft Drinks,218,OUT018,2009,Medium,Tier 3,Supermarket,Type2,2388
DRI23,15.35,Low Fat,0.137,Hard Drinks,160,OUT027,1985,Medium,Tier 3,Supermarket,Type3,2888
DRI23,18.85,Low Fat,0.138,Hard Drinks,158,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1444
DRI23,18.85,Low Fat,0.137,Hard Drinks,162,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1605
DRI23,18.85,Low Fat,0.137,Hard Drinks,159,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,3370
DRI23,18.85,Low Fat,0.138,Hard Drinks,162,OUT018,2009,Medium,Tier 3,Supermarket,Type2,3530
DRI23,18.85,Low Fat,0.000,Hard Drinks,162,OUT035,2004,Small,Tier 2,Supermarket,Type1,3209
DRI25,19.6,Low Fat,0.034,Soft Drinks,55,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1382
DRI25,19.6,Low Fat,0.034,Soft Drinks,56,OUT046,1997,Small,Tier 1,Supermarket,Type1,774
DRI25,19.6,Low Fat,0.034,Soft Drinks,56,OUT049,1999,Medium,Tier 1,Supermarket,Type1,774
DRI25,19.6,Low Fat,0.034,Soft Drinks,56,OUT013,1987,High,Tier 3,Supermarket,Type1,829
DRI25,19.6,Low Fat,0.034,Soft Drinks,57,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1492
DRI25,19.6,Low Fat,0.034,Soft Drinks,57,OUT027,1985,Medium,Tier 3,Supermarket,Type3,608
DRI25,19.6,Low Fat,0.057,Soft Drinks,56,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,166
DRI37,15.85,Low Fat,0.108,Soft Drinks,60,OUT049,1999,Medium,Tier 1,Supermarket,Type1,703
DRI37,15.85,Low Fat,0.107,Soft Drinks,59,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1289
DRI37,15.85,Low Fat,0.108,Soft Drinks,58,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,469
DRI37,15.85,Low Fat,0.180,Soft Drinks,57,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,117
DRI37,15.85,Low Fat,0.108,Soft Drinks,57,OUT018,2009,Medium,Tier 3,Supermarket,Type2,703
DRI37,15.85,Low Fat,0.108,Soft Drinks,59,OUT046,1997,Small,Tier 1,Supermarket,Type1,586
DRI39,13.8,Low Fat,0.162,Dairy,56,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,226
DRI39,13.8,Low Fat,0.097,Dairy,57,OUT035,2004,Small,Tier 2,Supermarket,Type1,1358
DRI39,13.8,Low Fat,0.097,Dairy,55,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1019
DRI39,13.8,Low Fat,0.098,Dairy,55,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,679
DRI39,13.8,Low Fat,0.097,Dairy,55,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3113
DRI47,14.7,Low Fat,0.021,Hard Drinks,142,OUT035,2004,Small,Tier 2,Supermarket,Type1,1870
